05616.jpg,9712,{},1,0,"{""name"":""polygon"",""all_points_x"":[161,176,172,168],""all_points_y"":[100,101,82,82]}",{}
05617.jpg,9724,{},1,0,"{""name"":""polygon"",""all_points_x"":[162,176,172,168],""all_points_y"":[100,101,82,82]}",{}
05618.jpg,9747,{},1,0,"{""name"":""polygon"",""all_points_x"":[162,176,173,168],""all_points_y"":[100,101,83,83]}",{}
05619.jpg,9706,{},1,0,"{""name"":""polygon"",""all_points_x"":[162,177,173,169],""all_points_y"":[100,101,83,83]}",{}
05620.jpg,9690,{},1,0,"{""name"":""polygon"",""all_points_x"":[162,177,173,168],""all_points_y"":[100,101,83,82]}",{}
05621.jpg,9669,{},1,0,"{""name"":""polygon"",""all_points_x"":[161,177,172,168],""all_points_y"":[101,101,83,83]}",{}
05622.jpg,9645,{},1,0,"{""name"":""polygon"",""all_points_x"":[161,176,172,168],""all_points_y"":[101,102,84,83]}",{}
05623.jpg,9687,{},1,0,"{""name"":""polygon"",""all_points_x"":[162,178,173,168],""all_points_y"":[102,102,84,84]}",{}
05624.jpg,9689,{},1,0,"{""name"":""polygon"",""all_points_x"":[162,176,172,169],""all_points_y"":[101,102,84,84]}",{}
05625.jpg,9667,{},1,0,"{""name"":""polygon"",""all_points_x"":[162,177,173,169],""all_points_y"":[101,102,84,84]}",{}
05626.jpg,9668,{},1,0,"{""name"":""polygon"",""all_points_x"":[162,177,172,168],""all_points_y"":[101,102,84,84]}",{}
05627.jpg,9610,{},1,0,"{""name"":""polygon"",""all_points_x"":[163,177,173,169],""all_points_y"":[101,102,85,85]}",{}
05628.jpg,9583,{},1,0,"{""name"":""polygon"",""all_points_x"":[162,177,173,168],""all_points_y"":[102,103,84,85]}",{}
05629.jpg,9575,{},1,0,"{""name"":""polygon"",""all_points_x"":[162,177,173,168],""all_points_y"":[102,103,85,85]}",{}
05630.jpg,9575,{},1,0,"{""name"":""polygon"",""all_points_x"":[162,177,173,169],""all_points_y"":[103,104,85,85]}",{}
05631.jpg,9582,{},1,0,"{""name"":""polygon"",""all_points_x"":[163,178,172,169],""all_points_y"":[103,104,85,85]}",{}
05632.jpg,9571,{},1,0,"{""name"":""polygon"",""all_points_x"":[163,178,172,169],""all_points_y"":[103,104,85,86]}",{}
05633.jpg,9606,{},1,0,"{""name"":""polygon"",""all_points_x"":[162,178,173,169],""all_points_y"":[103,105,86,86]}",{}
05634.jpg,9566,{},1,0,"{""name"":""polygon"",""all_points_x"":[162,178,173,169],""all_points_y"":[104,104,87,86]}",{}
05635.jpg,9595,{},1,0,"{""name"":""polygon"",""all_points_x"":[163,178,173,169],""all_points_y"":[104,104,87,87]}",{}
05636.jpg,9581,{},1,0,"{""name"":""polygon"",""all_points_x"":[163,177,173,169],""all_points_y"":[104,104,87,87]}",{}
05637.jpg,9599,{},1,0,"{""name"":""polygon"",""all_points_x"":[162,178,172,168],""all_points_y"":[104,105,87,87]}",{}
05638.jpg,9624,{},1,0,"{""name"":""polygon"",""all_points_x"":[162,178,173,169],""all_points_y"":[104,106,88,88]}",{}
05639.jpg,9641,{},1,0,"{""name"":""polygon"",""all_points_x"":[162,179,173,169],""all_points_y"":[105,105,88,88]}",{}
05640.jpg,9580,{},1,0,"{""name"":""polygon"",""all_points_x"":[162,178,173,169],""all_points_y"":[105,105,88,88]}",{}
05641.jpg,9591,{},1,0,"{""name"":""polygon"",""all_points_x"":[162,178,174,169],""all_points_y"":[104,105,88,88]}",{}
05642.jpg,9557,{},1,0,"{""name"":""polygon"",""all_points_x"":[163,178,173,169],""all_points_y"":[105,106,88,88]}",{}
05643.jpg,9565,{},1,0,"{""name"":""polygon"",""all_points_x"":[163,177,174,169],""all_points_y"":[105,106,87,88]}",{}
05644.jpg,9571,{},1,0,"{""name"":""polygon"",""all_points_x"":[163,178,173,170],""all_points_y"":[106,106,88,88]}",{}
05645.jpg,9551,{},1,0,"{""name"":""polygon"",""all_points_x"":[163,178,174,169],""all_points_y"":[106,107,88,88]}",{}
05646.jpg,9582,{},1,0,"{""name"":""polygon"",""all_points_x"":[162,179,174,170],""all_points_y"":[106,107,88,88]}",{}
05647.jpg,9550,{},1,0,"{""name"":""polygon"",""all_points_x"":[163,178,174,169],""all_points_y"":[106,107,88,88]}",{}
05648.jpg,9589,{},1,0,"{""name"":""polygon"",""all_points_x"":[162,178,174,169],""all_points_y"":[106,108,89,89]}",{}
05649.jpg,9615,{},1,0,"{""name"":""polygon"",""all_points_x"":[163,178,174,169],""all_points_y"":[106,108,89,89]}",{}
05650.jpg,9555,{},1,0,"{""name"":""polygon"",""all_points_x"":[163,178,175,170],""all_points_y"":[107,108,90,89]}",{}
05651.jpg,9595,{},1,0,"{""name"":""polygon"",""all_points_x"":[163,179,175,170],""all_points_y"":[107,109,90,90]}",{}
05652.jpg,9506,{},1,0,"{""name"":""polygon"",""all_points_x"":[163,179,175,171],""all_points_y"":[108,109,90,90]}",{}
05653.jpg,9537,{},1,0,"{""name"":""polygon"",""all_points_x"":[163,179,175,169],""all_points_y"":[108,109,90,90]}",{}
05654.jpg,9568,{},1,0,"{""name"":""polygon"",""all_points_x"":[163,179,175,170],""all_points_y"":[107,109,90,90]}",{}
05655.jpg,9558,{},1,0,"{""name"":""polygon"",""all_points_x"":[163,180,175,170],""all_points_y"":[108,110,91,90]}",{}
05656.jpg,9554,{},1,0,"{""name"":""polygon"",""all_points_x"":[162,179,175,171],""all_points_y"":[107,110,91,90]}",{}
05657.jpg,9517,{},1,0,"{""name"":""polygon"",""all_points_x"":[164,179,176,170],""all_points_y"":[109,110,90,90]}",{}
05658.jpg,9498,{},1,0,"{""name"":""polygon"",""all_points_x"":[162,180,176,171],""all_points_y"":[109,111,91,91]}",{}
05659.jpg,9495,{},1,0,"{""name"":""polygon"",""all_points_x"":[164,180,176,170],""all_points_y"":[108,110,91,91]}",{}
05660.jpg,9547,{},1,0,"{""name"":""polygon"",""all_points_x"":[164,180,175,170],""all_points_y"":[108,109,91,91]}",{}
05661.jpg,9516,{},1,0,"{""name"":""polygon"",""all_points_x"":[163,180,175,170],""all_points_y"":[109,110,91,92]}",{}
05662.jpg,9548,{},1,0,"{""name"":""polygon"",""all_points_x"":[162,179,176,170],""all_points_y"":[109,111,91,91]}",{}
05663.jpg,9575,{},1,0,"{""name"":""polygon"",""all_points_x"":[163,180,175,170],""all_points_y"":[109,111,92,91]}",{}
05664.jpg,9591,{},1,0,"{""name"":""polygon"",""all_points_x"":[163,182,175,171],""all_points_y"":[109,111,92,92]}",{}
05665.jpg,9640,{},1,0,"{""name"":""polygon"",""all_points_x"":[163,180,176,171],""all_points_y"":[109,111,91,91]}",{}
05666.jpg,9635,{},1,0,"{""name"":""polygon"",""all_points_x"":[163,180,176,171],""all_points_y"":[109,111,92,91]}",{}
05667.jpg,9611,{},1,0,"{""name"":""polygon"",""all_points_x"":[163,180,176,171],""all_points_y"":[109,111,92,92]}",{}
05668.jpg,9602,{},1,0,"{""name"":""polygon"",""all_points_x"":[163,181,175,171],""all_points_y"":[109,111,91,91]}",{}
05669.jpg,9555,{},1,0,"{""name"":""polygon"",""all_points_x"":[164,181,176,171],""all_points_y"":[110,111,92,92]}",{}
05670.jpg,9567,{},1,0,"{""name"":""polygon"",""all_points_x"":[164,180,176,171],""all_points_y"":[110,110,92,91]}",{}
05671.jpg,9602,{},1,0,"{""name"":""polygon"",""all_points_x"":[164,180,176,171],""all_points_y"":[109,112,92,92]}",{}
05672.jpg,9609,{},1,0,"{""name"":""polygon"",""all_points_x"":[163,180,176,172],""all_points_y"":[109,110,92,91]}",{}
05673.jpg,9652,{},1,0,"{""name"":""polygon"",""all_points_x"":[163,179,176,171],""all_points_y"":[109,111,93,93]}",{}
05674.jpg,9636,{},1,0,"{""name"":""polygon"",""all_points_x"":[162,180,176,171],""all_points_y"":[109,111,92,92]}",{}
05675.jpg,9638,{},1,0,"{""name"":""polygon"",""all_points_x"":[163,181,176,171],""all_points_y"":[110,112,93,93]}",{}
05676.jpg,9577,{},1,0,"{""name"":""polygon"",""all_points_x"":[163,181,176,171],""all_points_y"":[109,111,92,92]}",{}
05677.jpg,9612,{},1,0,"{""name"":""polygon"",""all_points_x"":[164,180,176,171],""all_points_y"":[110,111,92,92]}",{}
05678.jpg,9586,{},1,0,"{""name"":""polygon"",""all_points_x"":[163,181,176,171],""all_points_y"":[109,112,92,92]}",{}
05679.jpg,9588,{},1,0,"{""name"":""polygon"",""all_points_x"":[163,181,176,171],""all_points_y"":[109,111,93,92]}",{}
05680.jpg,9566,{},1,0,"{""name"":""polygon"",""all_points_x"":[163,181,176,172],""all_points_y"":[109,112,91,92]}",{}
05681.jpg,9595,{},1,0,"{""name"":""polygon"",""all_points_x"":[163,182,176,172],""all_points_y"":[110,111,92,92]}",{}
05682.jpg,9618,{},1,0,"{""name"":""polygon"",""all_points_x"":[163,182,177,172],""all_points_y"":[109,111,91,91]}",{}
05683.jpg,9537,{},1,0,"{""name"":""polygon"",""all_points_x"":[163,182,176,172],""all_points_y"":[109,112,91,91]}",{}
05684.jpg,9475,{},1,0,"{""name"":""polygon"",""all_points_x"":[163,182,177,172],""all_points_y"":[110,112,92,92]}",{}
05685.jpg,9493,{},1,0,"{""name"":""polygon"",""all_points_x"":[164,182,177,172],""all_points_y"":[110,112,92,91]}",{}
05686.jpg,9494,{},1,0,"{""name"":""polygon"",""all_points_x"":[163,182,176,172],""all_points_y"":[109,111,91,91]}",{}
05687.jpg,9448,{},1,0,"{""name"":""polygon"",""all_points_x"":[164,182,176,172],""all_points_y"":[109,111,91,91]}",{}
05688.jpg,9454,{},1,0,"{""name"":""polygon"",""all_points_x"":[163,182,176,172],""all_points_y"":[110,111,92,91]}",{}
05689.jpg,9501,{},1,0,"{""name"":""polygon"",""all_points_x"":[163,183,177,172],""all_points_y"":[110,111,91,90]}",{}
05690.jpg,9495,{},1,0,"{""name"":""polygon"",""all_points_x"":[163,183,176,172],""all_points_y"":[109,111,91,91]}",{}
05691.jpg,9547,{},1,0,"{""name"":""polygon"",""all_points_x"":[163,184,177,172],""all_points_y"":[109,110,90,90]}",{}
05692.jpg,9483,{},1,0,"{""name"":""polygon"",""all_points_x"":[164,182,177,172],""all_points_y"":[110,111,91,91]}",{}
05693.jpg,9529,{},1,0,"{""name"":""polygon"",""all_points_x"":[164,183,177,172],""all_points_y"":[109,108,91,91]}",{}
05694.jpg,9494,{},1,0,"{""name"":""polygon"",""all_points_x"":[164,183,176,172],""all_points_y"":[109,110,91,91]}",{}
05695.jpg,9512,{},1,0,"{""name"":""polygon"",""all_points_x"":[164,182,176,171],""all_points_y"":[110,110,90,90]}",{}
05696.jpg,9564,{},1,0,"{""name"":""polygon"",""all_points_x"":[163,182,177,172],""all_points_y"":[109,110,90,90]}",{}
05697.jpg,9507,{},1,0,"{""name"":""polygon"",""all_points_x"":[163,182,176,172],""all_points_y"":[110,110,91,90]}",{}
05698.jpg,9488,{},1,0,"{""name"":""polygon"",""all_points_x"":[164,184,176,172],""all_points_y"":[110,111,91,91]}",{}
05699.jpg,9498,{},1,0,"{""name"":""polygon"",""all_points_x"":[163,183,177,173],""all_points_y"":[110,110,90,91]}",{}
05700.jpg,9497,{},1,0,"{""name"":""polygon"",""all_points_x"":[165,182,177,173],""all_points_y"":[109,110,90,90]}",{}
